lat,lon
40.71738,-73.907684
40.7173816,-73.9521687
40.7173982,-73.9841983
40.717401,-73.857193
40.7174084,-73.9193154
40.717409,-73.987879
40.717413,-73.858867
40.7174162,-73.9840024
40.717418,-73.991422
40.7174432,-73.9482647
40.717449,-74.003533
40.717451,-73.851821
40.717452,-73.875368
40.71747,-74.010693
40.717481,-73.908623
40.717486,-74.046575
40.717502,-74.044131
40.717517,-73.94317
40.71752,-73.964727
40.717524,-73.884229
40.717528,-73.960196
40.717529,-73.878742
40.717543,-73.9800019
40.7175431,-73.9664043
40.71755,-73.999313
40.7175538,-73.9485104
40.7175551,-73.8993156
40.717572,-73.893303
40.717575,-73.874402
40.717588,-73.904861
40.717589,-73.955844
40.7175903,-73.949948
40.717591,-73.854373
40.7175925,-73.9754056
40.7175927,-73.9094699
40.717596,-73.996327
40.717616,-73.889534
40.717619,-74.000274
40.717639,-73.887658
40.717643,-73.938461
40.71765,-73.988671
40.717652,-73.88653
40.717658,-73.99222
40.7176603,-73.9100498
40.7176679,-73.9491224
40.7176679,-74.0075333
40.717671,-74.015769
40.7176725,-73.9848376
40.717677,-74.005777
40.717697,-73.94127
40.7177,-74.037183
40.7177122,-74.014069
40.717721,-73.903972
40.7177272,-73.9861972
40.717741,-73.873209
40.7177579,-73.9180697
40.7177587,-73.8628968
40.717763,-73.891652
40.717787,-73.94033
40.717789,-73.965203
40.71779,-73.8855436
40.7177913,-73.947731
40.717825,-73.860643
40.717831,-73.872392
40.717835,-73.957725
40.717838,-73.934983
40.7178395,-73.9857278
40.7178453,-73.8572489
40.717856,-73.903063
40.71786,-73.962218
40.717865,-73.948322
40.71787,-73.976027
40.71787,-73.997108
40.7178797,-73.9866596
40.7178944,-73.9894779
40.717898,-73.877941
40.717902,-73.88342
40.717907,-73.946653
40.717911,-73.953398
40.717918,-73.882355
40.717922,-73.993095
40.717929,-73.910714
40.717932,-74.000988
40.7179676,-74.0344489
40.717978,-74.042239
40.717989,-74.048148
40.717992,-73.87143
40.717995,-74.009494
40.717996,-73.902101
40.718017,-73.999956
40.718019,-73.901121
40.71802,-73.900339
40.718026,-74.003046
40.7180342,-73.9875575
40.718046,-73.90654
40.718066,-73.944966
40.71807,-73.964135
40.71808,-73.959606
40.7180835,-74.0354843
40.7180845,-73.952292
40.718094,-73.851416
40.7180979,-73.9865537
40.718102,-73.936949
40.718114,-74.010527
40.718115,-73.976879
40.7181237,-73.9902319
40.718124,-74.014999
40.718127,-73.858953
40.718137,-74.046225
40.7181397,-74.0437531
40.71814,-73.955251
40.718145,-73.993828
40.718151,-73.884738
40.718158,-73.997931
40.718161,-73.870531
40.7181797,-73.9086511
40.718181,-73.891996
40.718207,-73.890089
40.7182077,-73.893749
40.718218,-74.038836
40.7182209,-73.8637135
40.718226,-73.943285
40.718233,-73.873522
40.718234,-73.853969
40.7182484,-74.0370781
40.718255,-73.888143
40.718269,-74.007052
40.718269,-73.87714
40.718271,-73.882629
40.718274,-74.005323
40.7183,-73.950065
40.7183028,-73.9825031
40.718348,-73.990974
40.718375,-73.964621
40.718386,-73.89764
40.718388,-73.957131
40.71839,-73.85655
40.718392,-73.904159
40.7184051,-74.0419151
40.7184056,-73.946752
40.718417,-73.96162
40.71843,-74.000532
40.718445,-73.998753
40.718448,-73.940669
40.718455,-73.948416
40.7184578,-73.9948124
40.718462,-73.952803
40.718475,-74.049671
40.718498,-73.860957
40.71852,-73.912077
40.7185203,-73.9477387
40.718521,-73.935287
40.718545,-73.869586
40.718555,-73.915167
40.718569,-73.947234
40.7185738,-73.9833981
40.718583,-73.991747
40.7185902,-73.9881772
40.718617,-74.047808
40.718627,-74.002538
40.71863,-73.887314
40.718636,-73.959009
40.71864,-73.88183
40.718642,-74.008819
40.718642,-73.876338
40.718653,-73.911211
40.718654,-73.872711
40.718662,-73.9463575
40.7186659,-73.9749164
40.718669,-73.963492
40.7186777,-73.9750236
40.718679,-73.902294
40.71868,-73.999423
40.718692,-74.00933
40.718694,-73.954655
40.718735,-73.851007
40.7187534,-73.9795703
40.718771,-73.9956863
40.718789,-73.87422
40.718791,-73.937258
40.718795,-73.906707
40.718797,-73.952402
40.7188,-74.045868
40.718802,-74.010401
40.718811,-73.914265
40.718813,-73.890635
40.7188259,-73.9842294
40.718832,-74.0433743
40.718837,-73.859043
40.7188436,-73.9889916
40.718851,-73.992621
40.718853,-74.004845
40.718864,-73.946798
40.7188647,-74.0369711
40.7188679,-73.9754839
40.718871,-73.888638
40.718874,-73.945108
40.718876,-73.85356
40.7188767,-73.9654597
40.7188969,-73.8981615
40.7188971,-73.8640416
40.718904,-73.868779
40.718909,-73.885318
40.7189128,-73.907616
40.718934,-73.943427
40.7189368,-73.989814
40.71894,-73.87209
40.718941,-73.956535
40.718968,-73.961028
40.7189766,-73.9460129
40.718987,-73.89213
40.718999,-73.886519
40.719003,-73.905277
40.7190057,-74.0413525
40.719009,-73.95018
40.719012,-73.875537
40.719013,-73.881025
40.719022,-73.942472
40.719029,-74.008747
40.71903,-73.856147
40.7190394,-73.9082428
40.719048,-73.939087
40.7190495,-74.0123458
40.7190495,-74.0386572
40.719051,-73.913398
40.7190526,-73.9964743
40.7190562,-73.9748563
40.7190627,-73.9749593
40.719066,-73.946088
40.71907,-73.99336
40.719082,-74.006432
40.7190825,-73.9850756
40.719095,-74.049345
40.7191033,-74.0069601
40.719111,-73.941539
40.719137,-73.904368
40.719153,-74.04182
40.719168,-73.948532
40.719171,-73.861268
40.719189,-73.958416
40.719193,-73.999841
40.7192152,-73.9629073
40.719219,-73.952477
40.719222,-73.935606
40.7192245,-73.9763591
40.719233,-73.945357
40.719246,-73.954061
40.719251,-73.880122
40.719268,-73.867969
40.719286,-74.047438
40.719291,-73.903292
40.719304,-73.9904888
40.719308,-73.871296
40.7193084,-73.9450399
40.719324,-73.997303
40.719333,-73.906838
40.7193368,-73.9859139
40.719337,-73.873038
40.719348,-73.912321
40.719381,-73.850605
40.719382,-73.885751
40.7193938,-74.0352104
40.719398,-74.001884
40.719398,-73.874705
40.7194034,-73.9913272
40.7194128,-73.9024796
40.719431,-73.879167
40.719435,-73.940624
40.719451,-74.010293
40.7194567,-73.9943905
40.719459,-73.937526
40.71946,-73.89116
40.7194627,-73.9819201
40.7194752,-74.0043773
40.7194764,-73.8646002
40.719481,-74.045502
40.719493,-73.955942
40.719502,-73.889155
40.719508,-73.857458
40.71951,-74.042967
40.71952,-73.853155
40.719521,-73.960434
40.7195385,-73.9838536
40.719544,-73.859129
40.719552,-74.000622
40.719575,-74.0368256
40.7195798,-73.9980752
40.719583,-73.945611
40.719584,-73.946989
40.7195914,-73.9867535
40.719604,-73.943899
40.719611,-73.878213
40.719624,-73.911321
40.719641,-73.867167
40.7196641,-73.9922045
40.719671,-73.909293
40.719678,-73.870491
40.719692,-73.901581
40.719694,-74.00594
40.719702,-73.855824
40.7197029,-73.963697
40.719712,-73.908258
40.7197271,-73.982796
40.71974,-73.95782
40.719742,-73.8626
40.719747,-73.9394
40.719761,-74.048971
40.7197627,-73.9248161
40.719763,-73.892733
40.719764,-73.900626
40.71977,-73.962311
40.719776,-73.906139
40.719778,-74.006809
40.719785,-73.873875
40.719786,-73.998524
40.719792,-73.877259
40.719798,-73.953469
40.7198309,-73.9875431
40.719838,-74.005187
40.719851,-74.038498
40.719857,-73.910484
40.719867,-73.99526
40.719869,-73.856652
40.7198912,-73.9929065
40.719903,-74.0026
40.719917,-73.871784
40.719929,-73.9640707
40.719938,-74.001425
40.719944,-74.039577
40.719949,-73.944171
40.719952,-74.008584
40.719971,-73.876306
40.7199819,-73.98364
40.719984,-74.047053
40.720018,-73.87337
40.720033,-73.97869
40.72004,-74.003918
40.720044,-73.999061
40.720049,-73.955348
40.72005,-73.869689
40.7200538,-73.8651811
40.720057,-74.005655
40.720075,-73.959842
40.7200783,-73.988359
40.720084,-74.041218
40.720088,-73.945065
40.7200948,-73.9941321
40.7201004,-74.035071
40.720102,-73.863496
40.7201085,-73.9055932
40.720109,-73.850432
40.720115,-74.010182
40.720139,-73.947577
40.72015,-73.937826
40.720153,-73.923159
40.720156,-73.875309
40.720156,-73.889664
40.720159,-73.946041
40.720164,-73.852751
40.7201656,-73.9960312
40.7201686,-73.9749765
40.720182,-74.045124
40.720185,-73.867603
40.720212,-73.891768
40.720233,-73.984472
40.720236,-74.042854
40.7202441,-74.0337263
40.720263,-73.911889
40.7202673,-74.0366734
40.720272,-73.94441
40.720277,-73.942678
40.720293,-73.957225
40.720296,-73.859223
40.7203062,-73.9891101
40.7203079,-74.0120553
40.720313,-73.910514
40.7203278,-73.9617144
40.720328,-74.005498
40.720341,-74.002221
40.720343,-73.874319
40.72036,-73.9632805
40.720366,-73.941747
40.720376,-73.85551
40.720381,-73.922322
40.720381,-73.893216
40.720411,-73.862266
40.720421,-73.86889
40.720422,-73.9397
40.7204322,-73.999868
40.720449,-74.048585
40.720451,-73.95271
40.720457,-73.940796
40.72046,-73.908304
40.720461,-73.9896205
40.7204631,-74.0069624
40.720473,-73.897867
40.720479,-73.873589
40.7204864,-73.9968212
40.7204887,-73.985319
40.720526,-73.872272
40.720537,-73.888841
40.720547,-74.038377
40.720554,-73.864249
40.720557,-74.003512
40.720576,-73.936209
40.720601,-73.954754
40.7206078,-73.9047772
40.72061,-74.00847
40.720627,-73.994969
40.720627,-73.959244
40.720628,-74.005208
40.720646,-74.039472
40.7206467,-73.9436797
40.720669,-74.046689
40.720674,-73.978231
40.720705,-73.997349
40.7207426,-73.98616
40.720744,-73.900916
40.720755,-74.01007
40.720757,-73.850039
40.7207667,-73.9906286
40.7207873,-73.9127688
40.720789,-73.946503
40.72079,-73.868088
40.720794,-74.041121
40.7207959,-74.0337066
40.720798,-73.9427406
40.720805,-73.852341
40.7208107,-73.8553067
40.720822,-73.892254
40.7208279,-73.9625185
40.720829,-73.938129
40.7208343,-73.86617
40.72084,-74.000661
40.720846,-73.95663
40.720854,-74.003929
40.720873,-73.961127
40.720887,-73.940867
40.720893,-73.995752
40.7208969,-73.9821853
40.720899,-73.871472
40.720905,-74.044735
40.720908,-73.888041
40.72091,-73.890265
40.720931,-73.91246
40.720941,-74.042748
40.7209427,-73.9747276
40.720949,-73.857066
40.72095,-73.911945
40.7209741,-73.9938614
40.7209813,-73.9869509
40.720999,-73.893688
40.721001,-73.910559
40.7210011,-73.9446747
40.7210156,-74.0365446
40.7210227,-73.9810814
40.721024,-73.859312
40.721031,-73.904096
40.7210321,-73.9915038
40.7210482,-74.0079955
40.7210516,-74.0065854
40.721063,-73.998196
40.721067,-73.861905
40.721084,-73.908343
40.721096,-73.940003
40.72113,-73.897892
40.7211367,-73.906949
40.721139,-74.048197
40.7211522,-73.9830338
40.7211524,-73.9428319
40.7211585,-74.0452194
40.72116,-73.906331
40.721173,-73.996575
40.721181,-73.958648
40.721183,-73.900281
40.7211966,-74.0083678
40.72122,-73.884696
40.721223,-74.0069241
40.7212263,-73.9364977
40.7212285,-73.9877697
40.7212299,-74.046346
40.7212368,-74.0382413
40.721248,-73.992237
40.721252,-74.001447
40.72126,-73.883954
40.721268,-73.870668
40.7212745,-73.9745817
40.721277,-73.977788
40.7212783,-73.9632387
40.72128,-73.88724
40.721282,-73.941895
40.721292,-73.948875
40.721304,-74.0319551
40.721308,-73.994706
40.721319,-73.882888
40.7213507,-74.0393677
40.721354,-74.004635
40.721361,-73.945547
40.721379,-73.947951
40.721379,-73.881845
40.721397,-73.956038
40.721403,-73.868576
40.7214166,-73.983851
40.721421,-73.999031
40.721426,-73.960532
40.721432,-73.89274
40.721449,-73.851937
40.7214549,-73.9885198
40.7214571,-74.0335781
40.721463,-74.009919
40.721474,-73.94698
40.721506,-73.93843
40.721507,-73.879734
40.721518,-74.041022
40.721523,-74.010683
40.721523,-73.89075
40.7215423,-73.8664721
40.721557,-73.878678
40.7215749,-74.0479474
40.721575,-73.877595
40.7215815,-73.9977854
40.7215884,-74.0460917
40.721594,-73.876464
40.721596,-73.885312
40.721601,-73.912984
40.721603,-73.88092
40.721603,-73.940991
40.721605,-73.894159
40.72161,-73.9890336
40.7216124,-73.9934649
40.721618,-73.85457
40.721619,-73.995464
40.7216193,-73.9747705
40.721621,-74.002208
40.7216231,-73.9349785
40.721626,-74.04976
40.721628,-73.903118
40.7216307,-74.0117804
40.721636,-73.91199
40.7216376,-74.0070264
40.721638,-73.869869
40.721652,-73.886439
40.721653,-74.042647
40.721656,-73.945068
40.721677,-73.98923
40.7216783,-73.9806076
40.721687,-73.910603
40.721705,-73.950646
40.721729,-73.861549
40.721733,-73.958056
40.721734,-73.909235
40.721751,-73.875449
40.7217513,-73.8571171
40.7217663,-74.0052918
40.72177,-73.943863
40.72177,-73.908383
40.72177,-73.859419
40.721792,-73.999853
40.7217949,-73.9846443
40.721804,-74.0442912
40.721811,-74.041466
40.7218151,-74.0064344
40.7218242,-74.0069137
40.7218279,-74.0363709
40.721859,-73.942936
40.721864,-73.865465
40.721884,-73.904441
40.721885,-73.977346
40.721921,-73.990041
40.7219224,-73.9855518
40.721926,-73.936806
40.7219314,-73.9554174
40.721946,-73.942004
40.7219503,-74.0459698
40.721952,-73.996268
40.721966,-74.008233
40.721974,-73.880106
40.721978,-73.959936
40.7219887,-74.038087
40.721995,-74.002971
40.7220059,-73.9414403
40.722011,-73.869067
40.722013,-73.853476
40.7220189,-73.8672346
40.722019,-73.983444
40.72202,-74.046985
40.722022,-73.885641
40.72203,-73.893213
40.7220581,-73.9165902
40.722061,-73.884587
40.7220679,-74.0050831
40.722068,-74.042142
40.722082,-74.047674
40.722091,-74.039257
40.722121,-74.009771
40.722124,-73.891242
40.722126,-73.864593
40.722144,-73.902267
40.722144,-73.947234
40.722179,-73.949866
40.722181,-73.990914
40.722183,-74.000657
40.722183,-73.938728
40.722192,-73.874161
40.722201,-74.010561
40.722208,-73.894586
40.722212,-73.946486
40.722245,-74.040922
40.7222463,-74.0493436
40.722253,-74.005913
40.722271,-73.917893
40.722271,-73.941091
40.722283,-74.041407
40.7222838,-73.98017
40.7222843,-73.9134416
40.722285,-73.957461
40.7223037,-73.9971275
40.7223098,-74.011653
40.722314,-73.912041
40.722318,-73.935284
40.722319,-73.863675
40.7223416,-73.9932043
40.722345,-73.879306
40.7223502,-73.9862198
40.7223648,-73.9449004
40.722372,-73.910646
40.722373,-74.042546
40.722379,-73.861182
40.72238,-73.873753
40.722384,-74.003768
40.722399,-73.856701
40.722402,-73.991649
40.7224023,-73.8672614
40.7224189,-73.8847978
40.7224438,-73.9547907
40.722447,-73.908422
40.722488,-73.859633
40.722498,-73.976893
40.722508,-73.89042
40.722511,-74.0441773
40.7225163,-74.006829
40.722518,-73.919041
40.722534,-73.959347
40.72254,-73.949078
40.7225403,-73.9870975
40.722556,-74.001403
40.7225631,-74.0063119
40.722571,-73.862792
40.7225802,-73.8514565
40.7226,-73.904563
40.722602,-73.937106
40.72262,-73.869555
40.722625,-73.893669
40.722627,-74.008117
40.722636,-73.954183
40.7226423,-73.9879094
40.722655,-73.948164
40.722663,-73.99798
40.7226634,-74.0458532
40.722671,-73.982964
40.7227127,-73.8675591
40.722715,-73.891713
40.722716,-73.878505
40.722718,-74.004448
40.722723,-73.994153
40.722751,-73.872954
40.722766,-73.884037
40.722774,-73.857745
40.722777,-73.947057
40.72278,-74.047568
40.722785,-74.009654
40.7227971,-73.9017632
40.7228139,-73.8950024
40.7228208,-73.8851645
40.7228282,-73.9931527
40.722837,-73.956867
40.7228523,-73.9885986
40.722859,-74.010452
40.722863,-73.946275
40.722865,-73.940222
40.722881,-73.889619
40.7228901,-74.0486254
40.7228919,-73.9797306
40.722893,-73.861958
40.722893,-73.913863
40.7229157,-73.9533127
40.722923,-74.040808
40.72293,-74.002174
40.7229339,-73.9204828
40.7229416,-74.0492096
40.722972,-73.866946
40.72299,-73.910686
40.7229901,-74.036082
40.722991,-73.935589
40.7229994,-74.0117131
40.7230023,-74.0052202
40.723003,-73.852559
40.7230048,-73.9450063
40.723009,-73.985752
40.723009,-73.904571
40.723021,-73.998812
40.723036,-73.994909
40.723041,-73.856293
40.723056,-73.874321
40.7230728,-74.0424207
40.723075,-73.909361
40.723078,-73.976477
40.723082,-73.91317
40.723085,-73.958749
40.723086,-73.921275
40.723097,-73.944083
40.723101,-73.877674
40.72311,-73.9894345
40.723121,-74.006233
40.723122,-73.872153
40.723123,-73.912086
40.723137,-73.883235
40.723141,-73.906416
40.723158,-73.908475
40.723183,-73.907163
40.723184,-73.943146
40.723187,-73.859997
40.7231877,-73.9524753
40.72321,-73.8854912
40.7232104,-73.8683623
40.723214,-73.894113
40.72322,-74.0440714
40.723225,-73.954512
40.723229,-73.900596
40.7232312,-73.9390732
40.723232,-73.870043
40.723251,-73.888818
40.7232513,-73.9620029
40.723255,-73.861147
40.723273,-73.942222
40.723277,-73.937409
40.723278,-73.982524
40.723283,-74.008003
40.723299,-73.892182
40.723308,-74.002982
40.723323,-73.853437
40.7233287,-73.9391375
40.723348,-73.939311
40.72336,-74.045737
40.723365,-73.941273
40.7233679,-73.9957075
40.7233779,-73.9903054
40.7233857,-74.0077588
40.723386,-73.9340258
40.72339,-73.956273
40.723423,-73.999609
40.723424,-73.895417
40.723433,-74.009535
40.723454,-73.940323
40.7234575,-73.8560493
40.723486,-73.951646
40.723487,-73.876841
40.723493,-73.871353
40.723497,-74.007629
40.7235071,-73.9792861
40.723509,-73.898124
40.723509,-73.882435
40.7235097,-73.8683659
40.723513,-74.010341
40.723515,-74.047457
40.723536,-73.901826
40.7235368,-73.9475125
40.7235528,-73.912633
40.723579,-73.938912
40.723604,-73.866508
40.7236238,-74.011387
40.723624,-73.888017
40.723625,-74.004786
40.723634,-73.981437
40.72364,-73.958152
40.7236466,-73.8603195
40.723649,-73.985286
40.723649,-73.862169
40.7236626,-74.0491003
40.723669,-73.935885
40.723682,-74.003635
40.723682,-73.899609
40.723686,-73.996476
40.723689,-73.97603
40.723701,-73.859822
40.723707,-73.904448
40.723718,-73.863101
40.7237253,-73.9909945
40.723726,-73.854542
40.723727,-73.884093
40.72374,-73.8581974
40.723746,-74.006116
40.723772,-73.950788
40.7237777,-74.0423088
40.7237828,-73.9324465
40.7237879,-73.8688728
40.723789,-73.864036
40.723795,-74.000367
40.723796,-73.873799
40.723809,-73.938488
40.723812,-73.961401
40.723837,-73.906336
40.7238463,-74.0075527
40.723859,-73.87604
40.723862,-73.870551
40.723864,-73.864969
40.72388,-73.996952
40.72388,-73.881634
40.723882,-73.982083
40.723888,-73.892656
40.723898,-73.914587
40.7239128,-73.855773
40.723921,-73.907566
40.723921,-73.894336
40.723938,-74.043945
40.723942,-73.987968
40.723943,-73.955679
40.7239463,-73.8871347
40.7239529,-73.9377624
40.723995,-73.90863
40.724055,-74.00438
40.724056,-73.949924
40.724057,-73.909551
40.724058,-73.934302
40.724059,-73.860704
40.724067,-73.895775
40.724072,-73.995351
40.724086,-73.9788677
40.724088,-74.009425
40.724107,-74.045626
40.724137,-73.910759
40.724152,-73.882954
40.724153,-73.874073
40.724166,-74.001127
40.724169,-74.010223
40.724182,-73.911345
40.7241822,-73.9735174
40.724192,-73.99251
40.7241926,-73.9308672
40.724222,-74.008644
40.724223,-73.917126
40.7242294,-73.9375049
40.72423,-73.875238
40.72423,-74.040592
40.724235,-73.997785
40.724239,-73.956155
40.724247,-73.866102
40.724252,-73.880833
40.724253,-74.047346
40.724256,-73.891817
40.724257,-73.912505
40.724269,-73.984837
40.72427,-73.901813
40.724271,-73.957722
40.7242743,-74.0112668
40.724275,-73.99082
40.724283,-73.975598
40.724288,-73.900146
40.7242893,-74.0340091
40.724313,-73.9551243
40.724336,-73.949083
40.724345,-73.936188
40.7243686,-74.0489902
40.7243769,-73.9934975
40.724384,-74.00711
40.72439,-73.904368
40.7244015,-74.0060141
40.724403,-73.995882
40.724423,-73.898564
40.724429,-73.914871
40.724434,-74.035813
40.7244489,-73.9373226
40.72445,-73.9741568
40.724464,-73.893127
40.724473,-73.932714
40.724486,-74.042211
40.724494,-73.981637
40.724508,-73.871079
40.72452,-73.906252
40.724534,-73.869064
40.724541,-73.873298
40.724552,-74.001933
40.724552,-73.851524
40.724584,-73.987502
40.7245937,-73.9292895
40.7245943,-73.9367617
40.7245958,-73.9745044
40.724599,-73.874439
40.724599,-74.037736
40.724601,-73.954269
40.724608,-73.856961
40.724608,-73.861354
40.724616,-73.891008
40.72462,-73.894549
40.724622,-73.886108
40.724626,-73.880026
40.724629,-74.043839
40.724632,-73.998585
40.724637,-73.948172
40.724638,-73.887077
40.724639,-73.907959
40.724662,-73.996301
40.724692,-73.908767
40.7246974,-73.9784259
40.724733,-74.039086
40.72475,-73.934619
40.7247628,-73.994143
40.724776,-74.045518
40.7247823,-73.9348335
40.7248103,-73.8847812
40.72482,-73.888975
40.724837,-73.892294
40.724858,-73.900652
40.724863,-73.984403
40.7248636,-73.9616019
40.724873,-73.953442
40.724877,-73.975164
40.72488,-74.002619
40.7248812,-73.9348624
40.724882,-73.884136
40.724885,-73.947425
40.724887,-73.898979
40.72489,-73.865697
40.724891,-73.875774
40.724893,-73.93117
40.724897,-73.855124
40.7248984,-74.0046476
40.7248987,-74.0095616
40.7249002,-73.9949303
40.7249025,-73.857755
40.724928,-74.047244
40.724929,-73.9903443
40.724947,-73.890175
40.724949,-73.883583
40.724957,-73.85241
40.7249624,-73.8938783
40.7249712,-74.0069541
40.7249773,-73.8736717
40.7249821,-73.9282234
40.725008,-73.999345
40.725009,-73.8792
40.725026,-74.005894
40.725042,-73.868282
40.725056,-74.040457
40.725071,-74.048885
40.725072,-73.904288
40.725073,-73.981211
40.7250795,-74.0100743
40.725083,-73.882588
40.725084,-73.862107
40.725097,-73.957572
40.725099,-73.896039
40.7251034,-73.934535
40.725106,-73.901794
40.7251073,-73.869804
40.7251196,-73.8947621
40.7251319,-73.933943
40.725152,-73.952597
40.725158,-73.946593
40.7251608,-73.9959027
40.725165,-73.933046
40.7251684,-74.0110435
40.7251733,-73.9345649
40.7251851,-73.8696012
40.725192,-74.007669
40.725193,-74.042105
40.725203,-73.987053
40.725203,-73.906172
40.725237,-73.881621
40.7252502,-73.9922886
40.725252,-74.003376
40.7252521,-73.896547
40.7252616,-74.0100228
40.725262,-73.9339322
40.7252632,-73.8913248
40.725287,-73.874901
40.725291,-73.898187
40.7252951,-73.977994
40.725304,-73.872802
40.725319,-73.887099
40.725326,-73.976212
40.725336,-74.043737
40.72536,-73.853512
40.7253707,-73.8548251
40.725382,-74.000101
40.725387,-73.908828
40.725394,-73.878368
40.725395,-73.88065
40.7254312,-74.0355332
40.725436,-73.951736
40.7254611,-73.8950071
40.7254655,-73.9930404
40.725473,-73.983958
40.725476,-73.93491
40.725483,-74.045403
40.725502,-73.9967162
40.7255025,-74.036479
40.725513,-74.004031
40.7255187,-73.9454224
40.725524,-73.893972
40.725524,-73.957493
40.72553,-73.900985
40.725535,-73.865291
40.725547,-73.863161
40.72556,-73.879643
40.725562,-73.931473
40.7255629,-73.8995756
40.725566,-73.8761563
40.725569,-73.884301
40.725582,-73.98987
40.725595,-73.901782
40.725616,-73.944498
40.725625,-73.892926
40.7256335,-73.89583
40.725636,-74.047135
40.7256503,-73.9937554
40.725674,-74.005781
40.7256763,-73.9921419
40.7256779,-73.8903593
40.725681,-73.857271
40.725685,-73.867877
40.725685,-73.980768
40.725701,-73.95693
40.725708,-73.943569
40.725721,-73.950875
40.725722,-73.883111
40.725728,-73.878635
40.725751,-73.877556
40.725773,-74.000898
40.725779,-74.048763
40.7257923,-73.9046673
40.725793,-73.942636
40.725796,-73.986623
40.725804,-74.040338
40.725826,-73.933344
40.7258394,-74.0108857
40.72584,-74.007557
40.725856,-73.864007
40.7258746,-73.9975706
40.7258802,-73.9022517
40.725882,-73.941687
40.725883,-73.906096
40.7258893,-73.9775646
40.725907,-73.935398
40.7259088,-73.9008054
40.725913,-74.042007
40.725915,-74.008349
40.725921,-73.895341
40.725931,-73.918364
40.725933,-73.8965313
40.7259336,-73.8959751
40.7259345,-73.994648
40.7259359,-73.8517962
40.725944,-73.859767
40.725964,-73.8978994
40.7259661,-73.9299075
40.725973,-73.940738
40.72598,-73.956079
40.725989,-74.009094
40.725995,-73.898425
40.725997,-73.873366
40.725999,-73.950029
40.726025,-73.893235
40.7260356,-73.8896833
40.7260472,-74.043619
40.7260492,-73.9038256
40.7260509,-73.9022517
40.726053,-73.983535
40.726062,-73.939805
40.726065,-73.959843
40.726068,-73.908892
40.726073,-74.009907
40.7260912,-73.8909641
40.726099,-73.919425
40.726109,-73.974269
40.726119,-74.001597
40.7261225,-73.9984031
40.7261336,-73.9950576
40.726142,-73.887133
40.726146,-73.872245
40.726151,-73.938876
40.726158,-73.886145
40.726167,-73.888173
40.726177,-73.864886
40.726188,-73.989429
40.726191,-73.958628
40.726192,-73.888848
40.726197,-74.045287
40.726214,-73.920515
40.726214,-74.032234
40.7262194,-73.8701349
40.7262198,-73.9317957
40.726239,-73.937942
40.72625,-74.00373
40.7262553,-73.9726487
40.726262,-73.90116
40.726262,-73.955218
40.726281,-73.980333
40.7263,-73.957354
40.726301,-73.949118
40.726318,-73.901783
40.726324,-73.856866
40.726326,-73.912161
40.726327,-73.93701
40.726329,-73.867469
40.726347,-74.047023
40.726355,-73.876297
40.7263629,-73.9917229
40.726374,-73.892269
40.726374,-73.878051
40.7263774,-73.8903417
40.7263805,-73.9060346
40.726404,-73.936052
40.726409,-73.986176
40.7264183,-73.8528108
40.726428,-73.873863
40.726435,-74.005658
40.726445,-73.903156
40.726463,-74.040233
40.726465,-73.85942
40.726478,-73.884475
40.726479,-73.894409
40.72648,-73.91465
40.7264834,-73.9771353
40.72649,-74.048658
40.726496,-74.00235
40.7265189,-73.8541102
40.7265273,-73.9958473
40.7265321,-74.0329762
40.726536,-73.954392
40.7265446,-73.9753144
40.726548,-73.948373
40.726593,-73.883799
40.726601,-74.007434
40.726602,-73.90052
40.7266101,-73.9302165
40.726619,-74.041911
40.7266222,-73.9064745
40.7266277,-73.9990537
40.72664,-73.994129
40.726666,-73.98309
40.7266741,-74.0347366
40.726709,-73.898652
40.726727,-73.882814
40.726727,-73.8755
40.726734,-73.908047
40.726746,-74.008967
40.726752,-73.973799
40.7267628,-74.0434956
40.726792,-73.988984
40.7267931,-73.8954137
40.726794,-73.871815
40.726803,-73.892541
40.726804,-73.893866
40.726814,-73.953545
40.726822,-73.947544
40.726831,-74.044269
40.7268361,-73.8538827
40.7268442,-73.9341132
40.726864,-73.881826
40.726865,-73.8903914
40.726866,-73.979906
40.7268755,-73.8881915
40.726878,-74.003122
40.726891,-73.958777
40.7268923,-73.9999617
40.726899,-73.873213
40.726909,-74.045198
40.726922,-73.861763
40.7269315,-73.9966626
40.7269347,-73.9321238
40.7269378,-73.8889105
40.726938,-73.9008
40.726968,-73.85646
40.726969,-73.896544
40.726973,-73.867064
40.726977,-73.90129
40.726981,-73.878541
40.726988,-73.985753
40.726992,-74.046195
40.727004,-73.880799
40.7270246,-73.9456716
40.7270306,-73.9572027
40.727032,-73.877135
40.727052,-74.046912
40.7270818,-73.8705432
40.727087,-74.032097
40.72709,-73.874708
40.727094,-73.946715
40.727098,-73.952685
40.7271085,-73.9766835
40.727109,-73.859014
40.7271144,-73.9916033
40.727128,-73.9181946
40.727153,-73.8547691
40.7271567,-73.9070797
40.727157,-74.005545
40.727177,-73.907468
40.72719,-73.891778
40.727192,-73.893274
40.7271937,-74.0485543
40.727199,-73.875588
40.7272,-73.884544
40.7272039,-74.030878
40.727211,-73.99527
40.72725,-73.861566
40.727261,-73.982657
40.7272848,-73.9557982
40.727289,-73.99364
40.727295,-73.867944
40.7273191,-73.9305426
40.727327,-74.041797
40.727328,-74.00732
40.727354,-73.945879
