node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
42845810,True,4,4,null,-73.895851,40.732175,2114249,1405267167641,40000000000000,228
535054432,True,1,1,null,-73.8703178,40.7321984,3414838,1405267167641,40000000000000,248
42845815,True,3,3,null,-73.894872,40.732211,2114249,1405267167641,40000000000000,228
277386832,True,2,1,null,-73.9196416,40.7322119,3414263,1405267167641,40000000000000,208
42433281,True,2,2,null,-73.998612,40.732215,3400487,1405267167641,40000000000000,148
277031783,True,1,1,null,-73.8691698,40.7322391,3414838,1405267167641,40000000000000,248
42845818,True,3,3,null,-73.893954,40.732247,2114249,1405267167641,40000000000000,228
42786844,True,3,4,null,-73.924515,40.732251,3157040,1405267167641,40000000000000,208
42437949,True,2,2,null,-73.996351,40.732255,3400487,1405267167641,40000000000000,168
277386523,True,2,2,null,-73.9189797,40.732255,442575,1405267167641,40000000000000,208
42902451,True,3,2,null,-73.851821,40.732282,3157040,1405267167641,40000000000000,268
42819289,True,3,3,null,-73.865528,40.732294,3157040,1405267167641,40000000000000,268
42843031,True,2,2,null,-73.858265,40.732304,3157040,1405267167641,40000000000000,268
42431793,True,2,4,null,-74.0035828,40.7323105,3400863,1405267167641,40000000000000,148
42430233,True,2,2,null,-74.000511,40.732315,3400487,1405267167641,40000000000000,148
42446902,True,2,1,null,-74.001663,40.732318,2221591,1405267167641,40000000000000,148
42506522,True,3,3,null,-73.954609,40.732324,2155102,1405267167641,40000000000000,188
42500680,True,1,1,null,-73.9618296,40.7323413,2155102,1405267167641,40000000000000,188
42440737,True,3,3,null,-73.984941,40.732347,3400487,1405267167641,40000000000000,168
42833522,True,2,2,null,-73.921528,40.732349,3157040,1405267167641,40000000000000,208
42820787,True,2,2,null,-73.8804582,40.7323669,16261699,1405267167641,40000000000000,248
622232007,True,2,3,null,-73.9437299,40.7323863,17387634,1405267167641,40000000000000,208
42815696,True,2,2,null,-73.873783,40.73239,3157040,1405267167641,40000000000000,248
597363476,True,1,1,null,-73.8692645,40.7323902,3414838,1405267167641,40000000000000,248
42871403,True,4,4,null,-73.884522,40.732393,3157040,1405267167641,40000000000000,248
42926302,True,3,3,null,-73.876432,40.732396,3157040,1405267167641,40000000000000,248
42436903,True,2,2,null,-74.0102288,40.7324163,3387551,1405267167641,40000000000000,148
42436390,True,1,2,null,-74.006501,40.732426,3400863,1405267167641,40000000000000,148
277031744,True,3,4,null,-73.8682767,40.7324266,12776514,1405267167641,40000000000000,248
42835477,True,2,2,null,-73.853901,40.732427,3157040,1405267167641,40000000000000,268
42428483,True,1,2,null,-73.991281,40.732446,3424090,1405267167641,40000000000000,168
42431536,True,2,2,null,-74.005463,40.732448,2221591,1405267167641,40000000000000,148
42814128,True,4,3,null,-73.861666,40.732473,2114249,1405267167641,40000000000000,268
42786838,True,2,2,null,-73.9256059,40.7324956,3157040,1405267167641,40000000000000,208
277386992,True,1,1,null,-73.9249965,40.7325086,442575,1405267167641,40000000000000,208
