node_id,is_complete,num_in_links,num_out_links,osm_traffic_controller,longitude,latitude,osm_changeset,birth_timestamp,death_timestamp,region_id
374475573,True,1,1,null,-73.9322711,40.8667283,507947,1405267167641,40000000000000,6
2757465929,True,2,1,null,-73.873606,40.8667296,21429867,1405267167641,40000000000000,6
42736251,True,3,3,null,-73.8980062,40.8667421,14173988,1405267167641,40000000000000,6
42432802,True,3,3,null,-73.928722,40.866743,3402543,1405267167641,40000000000000,6
103282254,True,1,1,null,-74.045853,40.86675,2196274,1405267167641,40000000000000,7
42718381,True,3,3,null,-73.888882,40.866751,2970028,1405267167641,40000000000000,6
530805459,True,1,1,null,-74.0397362,40.8667581,16286237,1405267167641,40000000000000,7
42431242,True,4,4,null,-73.920612,40.866759,11694677,1405267167641,40000000000000,6
103308117,True,1,1,null,-73.992122,40.866764,2196274,1405267167641,40000000000000,7
298771300,True,2,1,null,-73.9752474,40.866769,675398,1405267167641,40000000000000,7
298287635,True,1,1,null,-74.0314828,40.866778,668549,1405267167641,40000000000000,7
103233874,True,4,4,null,-73.966444,40.866787,2934108,1405267167641,40000000000000,7
2303369096,True,4,4,null,-73.8808303,40.8667872,17542442,1405267167641,40000000000000,6
42763894,True,3,3,null,-73.884429,40.866801,2970028,1405267167641,40000000000000,6
1763787328,True,1,3,null,-73.9309132,40.8668062,11686254,1405267167641,40000000000000,6
2468165336,True,2,2,null,-73.9991146,40.8668083,17981486,1405267167641,40000000000000,7
103220032,True,2,2,null,-73.97131,40.866844,2708189,1405267167641,40000000000000,7
103232541,True,2,2,null,-74.025095,40.866848,2196274,1405267167641,40000000000000,7
2303369097,True,1,1,null,-73.8740876,40.8668482,21429867,1405267167641,40000000000000,6
2757465931,True,1,1,null,-73.8744146,40.8668511,21429867,1405267167641,40000000000000,6
300856027,True,1,1,null,-74.0382484,40.8668679,2849157,1405267167641,40000000000000,7
103093277,True,3,3,null,-73.981905,40.866881,2708189,1405267167641,40000000000000,7
103226763,True,3,3,null,-74.021102,40.866886,2708189,1405267167641,40000000000000,7
103206873,True,4,4,null,-73.98552,40.866887,2196274,1405267167641,40000000000000,7
1705249181,True,2,2,null,-73.8770828,40.8669031,14558299,1405267167641,40000000000000,6
103223890,True,4,4,null,-74.017624,40.866927,2708189,1405267167641,40000000000000,7
103156430,True,3,3,null,-73.978159,40.866947,2708189,1405267167641,40000000000000,7
298287370,True,1,2,null,-74.0330746,40.8669699,12989420,1405267167641,40000000000000,7
298287082,True,1,1,null,-74.0314997,40.8669699,2849157,1405267167641,40000000000000,7
103146459,True,3,3,null,-74.013152,40.86698,2708189,1405267167641,40000000000000,7
42730987,True,3,3,null,-73.9020812,40.8669969,22736407,1405267167641,40000000000000,6
103183700,True,1,1,null,-74.022038,40.867013,2196274,1405267167641,40000000000000,7
42429220,True,4,4,null,-73.92311,40.867016,11694145,1405267167641,40000000000000,6
42445773,True,4,3,null,-73.917044,40.867026,11740241,1405267167641,40000000000000,6
42752593,True,3,3,null,-73.891109,40.867032,2970028,1405267167641,40000000000000,6
2303369098,True,1,1,null,-73.8812816,40.8670354,16425179,1405267167641,40000000000000,6
42735809,True,3,3,null,-73.896313,40.867038,2970028,1405267167641,40000000000000,6
298607243,True,1,1,null,-74.0050663,40.8670475,672997,1405267167641,40000000000000,7
2024871185,True,2,2,null,-73.8936315,40.8670537,13959097,1405267167641,40000000000000,6
